SMILES,logk
C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(=O)O)[C@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](Cc2ccccc2)OC)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C,5.612783857
Cc1cc(O)ccc1C1(c2ccc(O)cc2C)OS(=O)(=O)c2ccccc21,0.1555
Clc1cccc(Cl)c1,-0.244125144
Cc1cc(Cl)ccc1OC(C)C(=O)O,2.05
Cc1cc(Cl)ccc1OC(C)C(=O)O,1.088029718
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,2.73
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,2.746634199
Oc1cccc(-c2ccccc2)c1,2.767155866
CN(C)C(=N)N=C(N)N,0.08
C=C(C)C(=O)O,1.358210367
C=C(C)C(=O)[O-],6.568201724
CO,-1.619788758
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,2.431363764
COC(=O)c1ccccc1,0.041392685
COC(=O)c1ccccc1,0.041392685
C=C(C)C(=O)OC,-1.48148606
COC(=O)C[N+](=O)[O-],2.174641193
CN(C)c1ccc(N=Nc2ccc(S(=O)(=O)[O-])cc2)cc1,0.739
CN(C)c1ccc(N=Nc2ccccc2C(=O)O)cc1,1.4255
CN,5.176091259
CNCl,2.908485019
CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.O.O.O.[Cl-],0.907
CC1=NS(=O)C=C1,2.041392685
COC(=O)c1ccc(O)cc1,6.34
COC(=O)c1ccc(O)cc1,5.397940009
COC(=O)c1ccc(O)cc1,2.51851394
COC(C)(C)C,-0.63638802
COC(C)(C)C,1.43
CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0.045322979
COCCc1ccc(OCC(O)CNC(C)C)cc1,2.436162647
COCCc1ccc(OCC(O)CNC(C)C)cc1,3.267843605
COCCc1ccc(OCC(O)CNC(C)C)cc1,2.378397901
COCCc1ccc(OCC(O)CNC(C)C)cc1,3.267843605
Cc1ncc([N+](=O)[O-])n1CCO,2.4
C1COCCN1,4.930217009
C1COCCN1,3.46
O=C(O)/C=C/C=C/C(=O)O,4.204119983
O=C(O)/C=C/C=C/C(=O)O,5.148064018
O=C(O)/C=C/C=C/C(=O)O,4.204119983
Cc1cccc(C)c1,1.973127854
Cc1cccc(C)c1,1.973127854
CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,2.4
CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,2.397940009
CCN(CC)C(=O)c1cccc(C)c1,-0.910094889
CCN(CC)C(=O)c1cccc(C)c1,-0.9
CC(=O)N(C)C,-0.15
CN(C)C1CCCCC1,6.568201724
CC(=O)N[C@@H](CO)C(=O)O,1.15
